  0.046986639	   98.03765	   7.985415	   236.9604
  0.044908769	   95.78765	   9.959747	   235.7477
  0.042922888	   93.23492	   11.90372	   234.3013
  0.041025005	   91.77593	   14.78662	   232.8757
   0.03921061	    88.5689	   16.67963	   231.3268
  0.037476219	   84.65093	   18.06958	   229.8085
  0.035818819	   80.89312	   19.38688	   228.3076
  0.034234915	    76.9732	   20.35399	   226.9604
  0.032721005	   72.62945	   21.90115	   225.7381
  0.031274099	   68.82085	   22.65684	   224.4789
   0.02989118	   64.88726	    23.6001	   223.1749
  0.028569261	   61.15679	   22.72297	   221.8036
  0.027305838	   56.97905	   22.48987	   220.3284
  0.026098413	   53.36382	   21.31243	   218.7572
  0.024944482	    49.1314	   21.10318	   217.1364
  0.023841046	   45.84233	   20.74864	   215.4196
  0.022786614	   43.17632	   20.68684	   213.7829
  0.021779174	   39.72319	   20.29545	   212.1492
  0.020815732	    37.0103	    19.3793	   210.4933
  0.019895291	   34.41265	   18.48483	   208.8517
  0.019015841	   32.76421	    16.8401	   207.3221
  0.018174892	    31.0728	   16.12886	   205.8965
  0.017370941	   28.95562	   15.33305	   204.5141
  0.016602488	   27.53179	   15.10862	   203.1044
  0.015868535	   26.17632	   14.34751	   201.7236
  0.015167076	   24.81304	   14.11658	   200.3268
  0.014496116	   23.64898	   13.04972	   198.9108
  0.013854655	   23.11187	   12.78409	   197.4884
  0.013242196	   23.02398	   12.28102	   196.0948
  0.012656728	   22.65874	   12.00672	   194.7365
  0.012096764	   22.39702	   12.32331	   193.3925
  0.011561796	   21.72124	   12.55099	   191.9893
  0.011050327	   21.40288	   13.58315	   190.6837
  0.010561859	   21.15288	   14.25644	   189.3636
  0.010094934	   21.59624	   15.27776	   188.0117
 0.0096269408	    21.2564	   16.20584	   186.6965
 0.0091373855	   20.47905	   17.99152	   185.5045
 0.0086276196	   20.19976	   19.84333	   184.2516
 0.0080997441	    18.2896	   22.74249	   182.9828
 0.0075563574	   15.98491	   25.91812	   181.6837
 0.0070006629	   12.83257	   30.58344	   180.2309
 0.0027891302	   7.684132	   39.80241	     180.45
