     0.99499702	    14.608167	   -1.5856468	    273.17264
     0.97998786	    19.047285	  -0.71411592	    272.17759
     0.94994986	    22.951115	     2.121392	    270.33917
     0.89988095	    23.100118	    8.0364177	    267.25784
     0.82977045	    23.949884	    8.2770887	    262.51266
     0.74467617	    26.298577	     9.659337	    255.75199
      0.6573149	     30.78749	    16.931397	    249.41115
     0.57559437	    33.261779	    24.458725	    243.85189
     0.50147766	     37.08905	    30.572515	    236.81987
     0.43846756	    37.554763	    31.777089	    230.46746
     0.38699904	    41.331638	    35.465522	    226.18343
     0.34457713	    45.779626	     38.72711	    223.42286
     0.30920437	    43.897411	    40.063565	     220.4898
     0.27848935	    43.168996	    39.826325	    217.61972
     0.25082842	    44.282699	    36.412652	    215.90726
     0.22591649	    41.485941	    30.468081	    215.64525
     0.20347375	    39.030275	    24.415541	    216.26541
     0.18326037	    34.907442	    20.291632	    218.93852
     0.16506134	    32.680127	    18.130963	    222.22198
     0.14866658	    33.005257	    13.997134	    224.18095
     0.13389643	    32.345035	    10.602704	    224.77743
     0.12059575	    37.659686	    9.1360204	    224.86818
      0.1086197	    37.384843	    10.628365	    224.64901
    0.097832143	    35.802701	    9.8874635	    223.59856
    0.088112824	    36.324371	    6.6377026	    223.23513
    0.079360679	    37.828337	    4.9051326	     221.7403
    0.071477734	     39.98947	    4.0118654	    220.58831
    0.064377554	    41.159453	    3.8586915	    219.58673
    0.057983134	    41.437214	    4.1661591	    218.16908
    0.052224007	    42.229838	     4.771091	    216.92701
    0.047036693	    42.922916	    4.3652663	    215.90601
    0.042364717	    44.184356	    3.0168112	    214.99388
     0.03815658	    44.763146	    2.1787942	     214.0956
    0.034366317	     46.72334	    2.4340901	    213.37785
     0.03095293	    49.031063	    1.8992315	    212.78537
    0.027878428	    50.513146	    2.0374796	    212.24498
     0.02510933	    51.970034	    2.2229535	    211.49978
    0.022615138	    53.621034	    2.7869291	    210.78331
    0.020368876	    54.243856	    3.8700828	    210.19052
    0.018345525	    55.712397	    4.4372813	    209.82518
    0.016523127	    57.076519	    4.9242769	    209.52895
    0.014882158	    58.278334	    5.9931833	     209.3586
    0.013403635	    59.988161	    7.1823655	    209.42137
    0.012072072	    61.713901	    7.3200104	     209.7172
    0.010872961	    63.089175	    7.5532437	    210.34212
   0.0097930664	    64.570492	    8.7610375	    210.99873
     0.00882053	    66.026702	    9.9715391	    211.57083
   0.0079444153	    67.048292	    11.256597	     212.2274
   0.0071552712	    68.853189	    11.894712	    213.12078
   0.0064445031	    70.368411	    10.254259	    213.88416
   0.0058044116	    71.062074	    10.008423	    214.33075
   0.0052278987	    72.013865	    10.407997	    214.95372
   0.0047086179	     73.35758	    11.616173	    216.34705
   0.0042409203	    75.755013	     11.78366	    218.23765
    0.003819657	    78.861751	    11.770989	     219.6637
   0.0034402306	    80.452134	    11.339014	    221.05518
   0.0030985421	    81.880251	     12.95217	    222.57009
   0.0027907917	    84.701951	    14.026372	     224.2518
   0.0025135821	    88.118435	    14.545178	    226.14562
   0.0022629511	    91.816677	    13.497917	    227.62938
   0.0020346034	    96.113125	    12.364681	     229.2267
   0.0018250917	    95.507879	    11.933769	    230.58315
   0.0016317702	    94.983059	    12.711968	    232.61717
    0.001452488	    94.957596	    14.746925	    236.00355
   0.0012853967	    94.001067	    15.768913	    239.30602
   0.0011291988	    95.093998	    16.461484	    242.78063
  0.00098290795	    92.682607	    16.968781	    244.71978
  0.00084573968	    93.203757	    12.457725	    246.76336
  0.00071723427	    93.643281	    17.291459	    248.52303
  0.00059721689	    83.817881	    17.683336	    253.63448
  0.00048580286	    80.889365	    6.3400119	    258.89879
  0.00038272148	    103.89249	   -4.5179306	     254.4022
  0.00028922365	     98.42286	    11.500691	    249.43134
  0.00020815496	     81.64549	    24.236662	    246.72128
  0.00014148573	    68.358488	    32.401234	    246.82806
  8.9936293e-05	    51.888749	   -11.642923	    244.97751
  5.2853731e-05	    76.344855	   -19.222535	    232.09412
  2.8338249e-05	    78.353015	     15.62905	    223.81809
  1.3648159e-05	    46.839317	    30.819619	     210.0011
  3.5565392e-06	    11.941179	   -14.513805	    219.24773
